volid,filename,title,enumcron
uc1.32106019610580,brd,Book Review Digest,(1946)
inu.30000114363876,brd,Book Review Digest,
mdp.39015023273041,brd,Book Review Digest,(v.2 1906)
pst.000052260469,brd,Book Review Digest,
mdp.39015078261743,brd,Book Review Digest,(v.77 1981)
mdp.39015078260950,brd,Book Review Digest,(v.4 1908)
mdp.39015078260943,brd,Book Review Digest,(v.3 1907)
uc1.32106019850293,brd,Book Review Digest,(1914)
inu.30000114364254,brd,Book Review Digest,
mdp.39015078261602,brd,Book Review Digest,(1967-1971 index)
mdp.39015078261701,brd,Book Review Digest,(v.73 1977)
mdp.39015078261594,brd,Book Review Digest,(v.67 1971)
uc1.32106019610648,brd,Book Review Digest,(1954)
uiug.30112013681629,brd,Book Review Digest,(v.11(1915-1916))
uc1.32106019610473,brd,Book Review Digest,(1933)
uc1.32106020065162,brd,Book Review Digest,
inu.30000114364304,brd,Book Review Digest,
mdp.39015078261735,brd,Book Review Digest,(v.76 1980)
mdp.39015078261339,brd,Book Review Digest,(v.42 1946)
inu.30000114364395,brd,Book Review Digest,
inu.30000114364270,brd,Book Review Digest,
nyp.33433082016738,brd,Book Review Digest,
uc1.32106019610432,brd,Book Review Digest,(1928)
uc1.32106019610671,brd,Book Review Digest,(1958)
uiug.30112013682478,brd,Book Review Digest,(v.9(1913-1914))
uiug.30112013681686,brd,Book Review Digest,(v.17 (Index)(1921-1922))
mdp.39015078261719,brd,Book Review Digest,(v.74 1978)
chi.56735505,brd,Book Review Digest,(v.17 1921 & index v.13-17 1917-21)
pst.000052260414,brd,Book Review Digest,
uc1.32106019850301,brd,Book Review Digest,(1915)
uc1.32106019610481,brd,Book Review Digest,(1934)
uc1.32106019850368,brd,Book Review Digest,(1921)
mdp.39015078261610,brd,Book Review Digest,(v.68 1972)
uc1.32106019610630,brd,Book Review Digest,(1953)
inu.30000114364379,brd,Book Review Digest,
uiug.30112013682361,brd,Book Review Digest,(v.8(1912-1913))
mdp.39015078261792,brd,Book Review Digest,(v.81 1985)
uc1.32106019610440,brd,Book Review Digest,(1929)
mdp.39015078260968,brd,Book Review Digest,(v.5 1909)
uc1.32106019610374,brd,Book Review Digest,(1922)
uc1.32106019610382,brd,Book Review Digest,(1923)
uc1.32106019850236,brd,Book Review Digest,(1908)
inu.30000114364288,brd,Book Review Digest,
uc1.32106019610614,brd,Book Review Digest,(1949)
uc1.32106020065170,brd,Book Review Digest,
inu.30000114364361,brd,Book Review Digest,
inu.30000114363934,brd,Book Review Digest,
mdp.39015078261586,brd,Book Review Digest,(v.66 1970)
uc1.32106019850244,brd,Book Review Digest,(1909)
uiug.30112013681637,brd,Book Review Digest,(v.12(1916-1917))
inu.30000114364320,brd,Book Review Digest,
mdp.39015078261511,brd,Book Review Digest,(v.60 1964)
mdp.39015078260935,brd,Book Review Digest,(v.1 1905)
mdp.39015078261727,brd,Book Review Digest,(v.75 1979)
mdp.39015078261057,brd,Book Review Digest,(v.14 1918)
nyp.33433082016746,brd,Book Review Digest,
uc1.b3607833,brd,Book Review Digest,
mdp.39015078261545,brd,Book Review Digest,(1962-1965 index)
mdp.39015064843611,brd,Book Review Digest,(2005)
uc1.32106019850228,brd,Book Review Digest,(1907)
uc1.32106019610622,brd,Book Review Digest,(1952)
uc1.32106019850343,brd,Book Review Digest,(1919)
mdp.39015078261529,brd,Book Review Digest,(v.61 1965)
nyp.33433082016555,brd,Book Review Digest,
mdp.39015078261495,brd,Book Review Digest,(v.58 1962)
mdp.39015057977368,brd,Book Review Digest,(2003)
mdp.39015078261651,brd,Book Review Digest,(1905-1974 index v.2)
uc1.32106019610689,brd,Book Review Digest,(1959)
mdp.39015078261180,brd,Book Review Digest,(v.27 1931)
mdp.39015078261834,brd,Book Review Digest,(v.86 1990)
uiug.30112013681918,brd,Book Review Digest,(v.4(1908-1909))
uiug.30112013681827,brd,Book Review Digest,(v.3(1907-1908))
nyp.33433082016548,brd,Book Review Digest,
uc1.32106019850285,brd,Book Review Digest,(1913)
mdp.39015078261578,brd,Book Review Digest,(v.65 1969)
uc1.32106019610457,brd,Book Review Digest,(1930)
uc1.32106019850269,brd,Book Review Digest,(1911)
uiug.30112013681678,brd,Book Review Digest,(v.16(1920-1921))
mdp.39015078261537,brd,Book Review Digest,(v.62 1966)
uc1.32106019850202,brd,Book Review Digest,(1905)
mdp.39015078261396,brd,Book Review Digest,(v.48 1952)
mdp.39015078261776,brd,Book Review Digest,(v.80 1984)
mdp.39015078261941,brd,Book Review Digest,(v.98 2002)
mdp.39015078261628,brd,Book Review Digest,(v.69 1973)
uc1.32106019610465,brd,Book Review Digest,(1932)
uiug.30112013681710,brd,Book Review Digest,(v.2(1906-1907))
uiug.30112013682023,brd,Book Review Digest,(v.5(1909-1910))
inu.30000114364262,brd,Book Review Digest,
uiug.30112013681645,brd,Book Review Digest,(v.13(1917-1918))
mdp.39015062055200,brd,Book Review Digest,(2004)
pst.000052260292,brd,Book Review Digest,
mdp.39015078260976,brd,Book Review Digest,(v.6 1910)
uc1.32106019610572,brd,Book Review Digest,(1945)
uc1.32106019610606,brd,Book Review Digest,(1948)
uc1.32106019850335,brd,Book Review Digest,(1918)
uc1.32106019610598,brd,Book Review Digest,(1947)
mdp.39015078261917,brd,Book Review Digest,(v.95 1999)
mdp.39015079607464,brd,Book Review Digest,
uc1.32106019850319,brd,Book Review Digest,(1916)
uiug.30112013681652,brd,Book Review Digest,(v.14(1918-1919))
uc1.32106019850350,brd,Book Review Digest,(1920)
uiug.30112013681660,brd,Book Review Digest,(v.15(1919-1920))
nyp.33433082016522,brd,Book Review Digest,
nyp.33433082016530,brd,Book Review Digest,
mdp.39015078261024,brd,Book Review Digest,(v.11 1915)
uc1.32106019610531,brd,Book Review Digest,(1940)
mdp.39015078261388,brd,Book Review Digest,(v.47 1951)
mdp.39015078261552,brd,Book Review Digest,(v.63 1967)
mdp.39015078261909,brd,Book Review Digest,(v.94 1998)
mdp.39015066156806,brd,Book Review Digest,(2006)
uc1.32106019610564,brd,Book Review Digest,(1944)
uc1.32106019610655,brd,Book Review Digest,(1955)
mdp.39015078261768,brd,Book Review Digest,(v.79 1983)
inu.30000114364346,brd,Book Review Digest,
mdp.39015078261693,brd,Book Review Digest,(v.72 1976)
mdp.39015033468110,publishersweekly,Publishers Weekly,
uc1.b4169758,publishersweekly,Publishers Weekly,(v.140:2 (Oct-Dec 1941))
uc1.b4171012,publishersweekly,Publishers Weekly,(v.38 (July-Dec 1890))
mdp.39015033511406,publishersweekly,Publishers Weekly,
hvd.32044093010460,publishersweekly,Publishers Weekly,
uc1.b3052839,publishersweekly,Publishers Weekly,(v.20 (July-Dec 1881))
hvd.32044093010650,publishersweekly,Publishers Weekly,
mdp.39015033540066,publishersweekly,Publishers Weekly,
mdp.39015033554711,publishersweekly,Publishers Weekly,
uc1.b4169726,publishersweekly,Publishers Weekly,(v.124:1 (July-Sept 1933))
hvd.32044093010601,publishersweekly,Publishers Weekly,
hvd.32044093011021,publishersweekly,Publishers Weekly,
hvd.32044093010213,publishersweekly,Publishers Weekly,
mdp.39015033468151,publishersweekly,Publishers Weekly,
mdp.39015033555114,publishersweekly,Publishers Weekly,
hvd.32044093010262,publishersweekly,Publishers Weekly,
mdp.39015033559256,publishersweekly,Publishers Weekly,
uc1.b4171037,publishersweekly,Publishers Weekly,(v.63 (Jan-June 1903))
mdp.39015033555122,publishersweekly,Publishers Weekly,
mdp.39015033511273,publishersweekly,Publishers Weekly,
mdp.39015033548499,publishersweekly,Publishers Weekly,
mdp.39015033555247,publishersweekly,Publishers Weekly,
uc1.b4172321,publishersweekly,Publishers Weekly,(v.154:2 (Oct-Dec 1948))
hvd.32044093010916,publishersweekly,Publishers Weekly,
mdp.39015033464127,publishersweekly,Publishers Weekly,
uc1.b4171014,publishersweekly,Publishers Weekly,(v.40 (July-Dec 1891))
mdp.39015033559330,publishersweekly,Publishers Weekly,
hvd.32044093010874,publishersweekly,Publishers Weekly,
mdp.39015033544324,publishersweekly,Publishers Weekly,
mdp.39015033463921,publishersweekly,Publishers Weekly,
inu.30000114598638,publishersweekly,Publishers Weekly,
mdp.39015033559298,publishersweekly,Publishers Weekly,
hvd.32044092998954,publishersweekly,Publishers Weekly,
mdp.39015033464176,publishersweekly,Publishers Weekly,
mdp.39015033555213,publishersweekly,Publishers Weekly,
mdp.39015033464192,publishersweekly,Publishers Weekly,
uc1.b4172315,publishersweekly,Publishers Weekly,(v.151:2 (Apr-June 1947))
mdp.39015033548556,publishersweekly,Publishers Weekly,
mdp.39015033463889,publishersweekly,Publishers Weekly,
hvd.32044093010676,publishersweekly,Publishers Weekly,
hvd.32044093010932,publishersweekly,Publishers Weekly,
uc1.b4172269,publishersweekly,Publishers Weekly,(v.80 pt.1 (July-Sept 1911)
hvd.32044093010163,publishersweekly,Publishers Weekly,
hvd.32044093010908,publishersweekly,Publishers Weekly,
mdp.39015033544571,publishersweekly,Publishers Weekly,
mdp.39015033464077,publishersweekly,Publishers Weekly,
uc1.b4172322,publishersweekly,Publishers Weekly,"(v.155:1 (Jan-Mar 5, 1949))"
mdp.39015033554646,publishersweekly,Publishers Weekly,
hvd.32044093010775,publishersweekly,Publishers Weekly,
uc1.b4169702,publishersweekly,Publishers Weekly,(v.112:1 (July-Sept 1927))
uc1.b4172282,publishersweekly,Publishers Weekly,(v.92:1-12 (July-Sept) 1917)
mdp.39015033555205,publishersweekly,Publishers Weekly,
mdp.39015019094658,publishersweekly,Publishers Weekly,
mdp.39015033511331,publishersweekly,Publishers Weekly,
mdp.39015033554992,publishersweekly,Publishers Weekly,
hvd.32044093010734,publishersweekly,Publishers Weekly,
hvd.32044093010692,publishersweekly,Publishers Weekly,
uc1.b4169743,publishersweekly,Publishers Weekly,(v.132:2 (Oct-Dec 1937))
uc1.b4172268,publishersweekly,Publishers Weekly,(v.79:13-25 (Apr-June 1911)
hvd.32044093010239,publishersweekly,Publishers Weekly,
mdp.39015033464242,publishersweekly,Publishers Weekly,
hvd.32044093010593,publishersweekly,Publishers Weekly,
hvd.hxpmm6,publishersweekly,Publishers Weekly,
mdp.39015033511463,publishersweekly,Publishers Weekly,
hvd.32044092996677,publishersweekly,Publishers Weekly,
uc1.b4169750,publishersweekly,Publishers Weekly,(v.136:1 (July-Sept 1939))
hvd.32044093010361,publishersweekly,Publishers Weekly,
mdp.39015033464093,publishersweekly,Publishers Weekly,
mdp.39015033544480,publishersweekly,Publishers Weekly,
mdp.39015033469019,publishersweekly,Publishers Weekly,
mdp.39015033544514,publishersweekly,Publishers Weekly,
uc1.b3052836,publishersweekly,Publishers Weekly,(v.17 (Jan-June 1880))
hvd.32044092996859,publishersweekly,Publishers Weekly,
mdp.39015033511323,publishersweekly,Publishers Weekly,
mdp.39015058393425,publishersweekly,Publishers Weekly,
chi.100998929,publishersweekly,Publishers Weekly,
mdp.39015033509509,publishersweekly,Publishers Weekly,
uc1.b3052840,publishersweekly,Publishers Weekly,(v.21 (Jan-June 1882))
mdp.39015033468847,publishersweekly,Publishers Weekly,
mdp.39015033559272,publishersweekly,Publishers Weekly,
mdp.39015033559165,publishersweekly,Publishers Weekly,
uc1.b4172329,publishersweekly,Publishers Weekly,(v.172:1-14 (July-Sept 195)
hvd.32044093010957,publishersweekly,Publishers Weekly,
chi.55218358,publishersweekly,Publishers Weekly,
mdp.39015033548408,publishersweekly,Publishers Weekly,
mdp.39015033554976,publishersweekly,Publishers Weekly,
hvd.32044093010411,publishersweekly,Publishers Weekly,
uc1.b4172318,publishersweekly,Publishers Weekly,(v.153:1 (Jan-Mar 1948))
mdp.39015033559116,publishersweekly,Publishers Weekly,
mdp.39015033544381,publishersweekly,Publishers Weekly,
inu.30000114598620,publishersweekly,Publishers Weekly,
mdp.39015033464101,publishersweekly,Publishers Weekly,
mdp.39015033554737,publishersweekly,Publishers Weekly,
hvd.32044093010924,publishersweekly,Publishers Weekly,
chi.22967451,publishersweekly,Publishers Weekly,
hvd.32044092999028,publishersweekly,Publishers Weekly,
uc1.b4172311,publishersweekly,Publishers Weekly,(v.149:3 (May-June 1946))
hvd.32044093010783,publishersweekly,Publishers Weekly,
hvd.32044093010635,publishersweekly,Publishers Weekly,
mdp.39015033464143,publishersweekly,Publishers Weekly,
mdp.39015033548325,publishersweekly,Publishers Weekly,
mdp.39015033554950,publishersweekly,Publishers Weekly,
mdp.39015033544506,publishersweekly,Publishers Weekly,
hvd.32044092998996,publishersweekly,Publishers Weekly,
mdp.39015033511471,publishersweekly,Publishers Weekly,
uc1.b4169736,publishersweekly,Publishers Weekly,(v.129:1 (Jan-Mar 1936))
mdp.39015033464135,publishersweekly,Publishers Weekly,
hvd.32044093010254,publishersweekly,Publishers Weekly,
chi.55218461,publishersweekly,Publishers Weekly,
hvd.32044093010833,publishersweekly,Publishers Weekly,
hvd.32044093010619,publishersweekly,Publishers Weekly,
hvd.32044093010288,publishersweekly,Publishers Weekly,
hvd.32044093011054,publishersweekly,Publishers Weekly,
uc1.b4172308,publishersweekly,Publishers Weekly,(v.148:2 (Oct-Dec 1945))
hvd.32044093010379,publishersweekly,Publishers Weekly,
mdp.39015033511422,publishersweekly,Publishers Weekly,
mdp.39015033554638,publishersweekly,Publishers Weekly,
hvd.32044092998947,publishersweekly,Publishers Weekly,
hvd.32044092996776,publishersweekly,Publishers Weekly,
mdp.39015033468797,publishersweekly,Publishers Weekly,
mdp.39015033468813,publishersweekly,Publishers Weekly,
hvd.32044093010296,publishersweekly,Publishers Weekly,
mdp.39015033468037,publishersweekly,Publishers Weekly,
uc1.b4172265,publishersweekly,Publishers Weekly,(v.78:1-13 (July-Sept 1910)
mdp.39015033468755,publishersweekly,Publishers Weekly,
mdp.39015033511448,publishersweekly,Publishers Weekly,
hvd.32044093010551,publishersweekly,Publishers Weekly,
mdp.39015033559090,publishersweekly,Publishers Weekly,
hvd.32044093010304,publishersweekly,Publishers Weekly,
mdp.39015013244820,publishersweekly,Publishers Weekly,
uc1.b4171005,publishersweekly,Publishers Weekly,(v.31 (Jan-June 1887))
mdp.39015033511489,publishersweekly,Publishers Weekly,
mdp.39015033511265,publishersweekly,Publishers Weekly,
hvd.32044092996941,publishersweekly,Publishers Weekly,
uc1.b4171019,publishersweekly,Publishers Weekly,(v.45 (Jan-June 1894))
hvd.32044092996743,publishersweekly,Publishers Weekly,
uc1.b4169757,publishersweekly,Publishers Weekly,(v.139:2 (Apr-June 1941))
uc1.b3052832,publishersweekly,Publishers Weekly,(v.12 (July-Dec 1877))
uc1.b4169741,publishersweekly,Publishers Weekly,(v.131:2 (Apr-June 1937))
umn.31951000761192o,publishersweekly,Publishers Weekly,
mdp.39015019094641,publishersweekly,Publishers Weekly,
mdp.39015033548614,publishersweekly,Publishers Weekly,
hvd.32044093010528,publishersweekly,Publishers Weekly,
uc1.b4172327,publishersweekly,Publishers Weekly,(v.169:1-13 (Jan-Mar 1956))
mdp.39015033463897,publishersweekly,Publishers Weekly,
mdp.39015033544472,publishersweekly,Publishers Weekly,
mdp.39015033548598,publishersweekly,Publishers Weekly,
uc1.b3052842,publishersweekly,Publishers Weekly,(v.22 (July-Dec 1882))
uc1.b4169721,publishersweekly,Publishers Weekly,(v.121:2 (Apr-June 1932))
mdp.39015033548291,publishersweekly,Publishers Weekly,
mdp.39015033548317,publishersweekly,Publishers Weekly,
mdp.39015033548739,publishersweekly,Publishers Weekly,
mdp.39015033548457,publishersweekly,Publishers Weekly,
mdp.39015033464119,publishersweekly,Publishers Weekly,
mdp.39015033548747,publishersweekly,Publishers Weekly,
mdp.39015033555189,publishersweekly,Publishers Weekly,
hvd.32044093010205,publishersweekly,Publishers Weekly,
uc1.b4172270,publishersweekly,Publishers Weekly,(v.80 pt.2 (Oct-Dec 1911))
mdp.39015058393466,publishersweekly,Publishers Weekly,
hvd.32044093010825,publishersweekly,Publishers Weekly,
hvd.32044093010817,publishersweekly,Publishers Weekly,
uc1.b4169706,publishersweekly,Publishers Weekly,(v.114:1 (July-Sept 1928))
mdp.39015033555148,publishersweekly,Publishers Weekly,
uc1.b4172320,publishersweekly,Publishers Weekly,(v.154:1 (July-Sept 1948))
uc1.b4171041,publishersweekly,Publishers Weekly,(v.68 pt.1 (July-Oct 14) 1905)
mdp.39015033559033,publishersweekly,Publishers Weekly,
mdp.39015033559082,publishersweekly,Publishers Weekly,
uc1.b4169762,publishersweekly,Publishers Weekly,(v.142:1 (July-Sept 1942))
hvd.32044092998939,publishersweekly,Publishers Weekly,
mdp.39015033548622,publishersweekly,Publishers Weekly,
hvd.32044092998905,publishersweekly,Publishers Weekly,
hvd.32044093010478,publishersweekly,Publishers Weekly,
mdp.39015033554885,publishersweekly,Publishers Weekly,
mdp.39015033559264,publishersweekly,Publishers Weekly,
hvd.32044093010627,publishersweekly,Publishers Weekly,
uc1.b4169761,publishersweekly,Publishers Weekly,(v.141:2 (Apr-June 1942))
mdp.39015033511430,publishersweekly,Publishers Weekly,
mdp.39015033554653,publishersweekly,Publishers Weekly,
umn.31951000761275k,publishersweekly,Publishers Weekly,
uc1.b4169703,publishersweekly,Publishers Weekly,(v.112:2 (Oct-Dec 1927))
uc1.b4169759,publishersweekly,Publishers Weekly,(v.140:1 (July-Sept 1941))
mdp.39015033469043,publishersweekly,Publishers Weekly,
mdp.39015033511497,publishersweekly,Publishers Weekly,
mdp.39015033544563,publishersweekly,Publishers Weekly,
hvd.32044093010726,publishersweekly,Publishers Weekly,
mdp.39015033464150,publishersweekly,Publishers Weekly,
mdp.39015033559025,publishersweekly,Publishers Weekly,
uc1.b4169756,publishersweekly,Publishers Weekly,(v.139:1 (Jan-Mar 1941))
mdp.39015033548416,publishersweekly,Publishers Weekly,
uc1.b4169760,publishersweekly,Publishers Weekly,(v.141:1 (Jan-Mar 1942))
mdp.39015033559157,publishersweekly,Publishers Weekly,
mdp.39015033555163,publishersweekly,Publishers Weekly,
hvd.32044092996693,publishersweekly,Publishers Weekly,
hvd.32044093010700,publishersweekly,Publishers Weekly,
mdp.39015033540074,publishersweekly,Publishers Weekly,
hvd.32044092999002,publishersweekly,Publishers Weekly,
mdp.39015033554729,publishersweekly,Publishers Weekly,
mdp.39015033548671,publishersweekly,Publishers Weekly,
mdp.39015033559280,publishersweekly,Publishers Weekly,
mdp.39015033544290,publishersweekly,Publishers Weekly,
mdp.39015033469050,publishersweekly,Publishers Weekly,
mdp.39015033554745,publishersweekly,Publishers Weekly,
hvd.32044093010585,publishersweekly,Publishers Weekly,
mdp.39015033511257,publishersweekly,Publishers Weekly,
mdp.39015033511299,publishersweekly,Publishers Weekly,
mdp.39015033548655,publishersweekly,Publishers Weekly,
mdp.39015033554695,publishersweekly,Publishers Weekly,
uc1.b4169748,publishersweekly,Publishers Weekly,(v.135:1 (Jan-Mar 1939))
hvd.32044092998970,publishersweekly,Publishers Weekly,
mdp.39015033544266,publishersweekly,Publishers Weekly,
hvd.32044093010502,publishersweekly,Publishers Weekly,
mdp.39015033544282,publishersweekly,Publishers Weekly,
uc1.b4172317,publishersweekly,Publishers Weekly,(v.152:2 (Oct-Dec 1947))
hvd.32044093010494,publishersweekly,Publishers Weekly,
hvd.32044093008365,publishersweekly,Publishers Weekly,
hvd.32044093010759,publishersweekly,Publishers Weekly,
hvd.32044092996800,publishersweekly,Publishers Weekly,
hvd.32044092996784,publishersweekly,Publishers Weekly,
hvd.32044093010353,publishersweekly,Publishers Weekly,
mdp.39015033544373,publishersweekly,Publishers Weekly,
uc1.b4172319,publishersweekly,Publishers Weekly,(v.153:2 (Apr-June 1948))
uc1.b4172326,publishersweekly,Publishers Weekly,(v.167:1-13 (Jan-Mar 1955))
uc1.b4172323,publishersweekly,Publishers Weekly,(v.155:2 (Mar 12-June 1949)
mdp.39015033548382,publishersweekly,Publishers Weekly,
mdp.39015033476238,publishersweekly,Publishers Weekly,
uc1.b4169749,publishersweekly,Publishers Weekly,(v.135:2 (Apr-June 1939))
